,날짜,평균기온,최고기온,최저기온,평균운량,일강수량,일교차
1524,2020년 3월 4일,5.7,10.8,0.9,5.8,0.0,9.9
1525,2020년 3월 5일,3.5,10.3,-0.7,0.8,0.0,11.0
1526,2020년 3월 6일,4.5,13.4,-3.5,2.5,0.0,16.9
1527,2020년 3월 7일,5.7,10.2,1.5,7.1,1.1,8.7
1528,2020년 3월 8일,7.4,16.6,1.3,3.6,0.0,15.3
1529,2020년 3월 9일,8.8,14.9,1.7,8.0,2.2,13.2
1530,2020년 3월 10일,8.4,10.4,5.0,8.4,9.1,5.4
1531,2020년 3월 11일,6.0,11.2,1.3,0.0,0.0,9.9
1532,2020년 3월 12일,7.3,16.9,-1.7,0.8,0.0,18.6
1533,2020년 3월 13일,8.9,15.4,3.8,8.0,0.0,11.6
1534,2020년 3월 14일,6.5,11.7,1.0,3.0,0.0,10.7
1535,2020년 3월 15일,6.7,12.4,1.5,3.6,0.0,10.9
1536,2020년 3월 16일,6.2,12.6,0.5,0.6,0.0,12.1
1537,2020년 3월 17일,8.5,17.1,-0.5,2.0,0.0,17.6
1538,2020년 3월 18일,10.5,19.4,1.8,0.0,0.0,17.599999999999998
1539,2020년 3월 19일,10.4,19.1,4.7,2.8,0.0,14.400000000000002
1540,2020년 3월 20일,10.8,18.1,5.5,0.8,0.0,12.6
1541,2020년 3월 21일,13.5,23.7,2.3,1.3,0.0,21.4
1542,2020년 3월 22일,15.4,22.1,10.5,0.3,0.0,11.6
1543,2020년 3월 23일,12.4,19.7,5.4,0.1,0.0,14.3
1544,2020년 3월 24일,11.2,19.2,3.2,0.1,0.0,16.0
1545,2020년 3월 25일,13.2,21.3,3.6,3.0,0.0,17.7
1546,2020년 3월 26일,13.3,17.6,8.6,9.5,1.8,9.000000000000002
1547,2020년 3월 27일,13.6,19.4,8.4,7.0,5.7,10.999999999999998
1548,2020년 3월 28일,8.6,12.8,4.7,7.8,0.0,8.100000000000001
1549,2020년 3월 29일,8.7,16.0,1.2,5.8,0.0,14.8
1550,2020년 3월 30일,11.7,18.9,5.1,4.6,0.0,13.8
1551,2020년 3월 31일,12.8,20.8,4.5,3.8,0.0,16.3
1552,2020년 4월 1일,13.6,20.2,7.6,4.9,0.0,12.6
1553,2020년 4월 2일,12.1,19.5,3.6,3.5,0.0,15.9
1554,2020년 4월 3일,13.4,20.4,4.9,0.3,0.0,15.499999999999998
1555,2020년 4월 4일,11.2,18.9,4.6,0.1,0.0,14.3
1556,2020년 4월 5일,9.5,17.1,1.6,0.0,0.0,15.500000000000002
1557,2020년 4월 6일,11.4,19.8,0.9,3.0,0.0,18.9
1558,2020년 4월 7일,14.2,21.3,6.8,1.1,0.0,14.5
1559,2020년 4월 8일,11.9,18.4,6.2,0.0,0.0,12.2
1560,2020년 4월 9일,10.8,17.8,3.9,2.8,0.0,13.9
1561,2020년 4월 10일,10.9,15.3,7.2,8.1,0.0,8.100000000000001
1562,2020년 4월 11일,10.9,14.9,5.0,8.1,0.0,9.9
1563,2020년 4월 12일,8.9,14.3,4.9,6.6,1.4,9.4
1564,2020년 4월 13일,10.3,18.1,5.6,4.5,0.0,12.500000000000002
1565,2020년 4월 14일,13.4,23.4,2.0,0.3,0.0,21.4
1566,2020년 4월 15일,14.8,22.6,5.4,6.8,0.0,17.200000000000003
1567,2020년 4월 16일,13.8,20.7,6.6,2.4,0.0,14.1
1568,2020년 4월 17일,11.8,15.9,9.5,7.5,11.1,6.4
1569,2020년 4월 18일,13.7,21.0,9.3,4.0,0.5,11.7
1570,2020년 4월 19일,11.2,14.8,8.5,9.6,23.4,6.300000000000001
1571,2020년 4월 20일,12.8,19.2,9.5,8.0,0.0,9.7
1572,2020년 4월 21일,10.5,16.0,6.0,5.8,0.0,10.0
1573,2020년 4월 22일,8.5,14.3,5.0,4.5,0.0,9.3
1574,2020년 4월 23일,9.8,15.9,5.1,1.8,0.0,10.8
1575,2020년 4월 24일,11.5,17.9,4.0,0.0,0.0,13.9
1576,2020년 4월 25일,15.3,24.4,4.4,0.6,0.0,20.0
1577,2020년 4월 26일,14.0,19.8,7.5,2.3,0.0,12.3
1578,2020년 4월 27일,13.2,20.1,5.6,3.3,0.0,14.500000000000002
1579,2020년 4월 28일,14.6,22.5,5.5,0.3,0.0,17.0
1580,2020년 4월 29일,16.7,25.4,7.0,1.3,0.0,18.4
1581,2020년 4월 30일,17.7,27.6,7.4,1.1,0.0,20.200000000000003
1582,2020년 5월 1일,21.4,30.9,12.3,0.3,0.0,18.6
1583,2020년 5월 2일,21.1,28.2,15.1,8.5,0.2,13.1
1584,2020년 5월 3일,17.9,19.9,16.3,8.8,9.5,3.599999999999998
1585,2020년 5월 4일,22.0,28.5,16.3,4.3,0.0,12.2
1586,2020년 5월 5일,17.0,20.8,14.5,8.5,1.2,6.300000000000001
1587,2020년 5월 6일,17.9,27.5,12.5,3.5,0.0,15.0
1588,2020년 5월 7일,16.2,24.1,8.4,4.5,0.0,15.7
1589,2020년 5월 8일,16.8,24.4,6.8,7.5,4.1,17.599999999999998
1590,2020년 5월 9일,17.5,19.7,15.2,9.9,24.1,4.5
1591,2020년 5월 10일,18.0,22.2,14.7,6.3,0.0,7.5
1592,2020년 5월 11일,20.4,27.8,13.3,3.5,0.0,14.5
1593,2020년 5월 12일,19.4,25.7,14.1,0.8,0.0,11.6
1594,2020년 5월 13일,17.6,24.6,10.1,0.1,0.0,14.500000000000002
1595,2020년 5월 14일,19.5,26.7,9.7,7.3,0.0,17.0
1596,2020년 5월 15일,16.5,20.9,14.6,9.5,13.2,6.299999999999999
1597,2020년 5월 16일,18.9,25.4,14.4,7.6,0.0,10.999999999999998
1598,2020년 5월 17일,22.3,28.2,17.3,6.0,0.0,10.9
1599,2020년 5월 18일,20.1,24.3,14.5,7.9,14.4,9.8
1600,2020년 5월 19일,14.8,19.6,11.3,5.4,0.7,8.3
1601,2020년 5월 20일,15.3,21.9,9.1,5.0,0.0,12.8
1602,2020년 5월 21일,16.4,23.6,9.6,5.4,0.0,14.000000000000002
1603,2020년 5월 22일,18.4,23.6,13.9,6.3,0.0,9.7
1604,2020년 5월 23일,19.3,27.0,11.7,2.0,0.0,15.3
1605,2020년 5월 24일,20.3,25.7,15.8,7.6,0.0,9.9
1606,2020년 5월 25일,19.9,25.2,15.3,9.1,0.0,9.9
1607,2020년 5월 26일,21.0,27.4,15.3,6.8,0.0,12.099999999999998
1608,2020년 5월 27일,20.3,26.4,15.8,6.1,0.0,10.599999999999998
1609,2020년 5월 28일,20.9,27.8,12.7,2.8,0.0,15.1
1610,2020년 5월 29일,22.0,28.4,15.4,2.9,0.0,12.999999999999998
1611,2020년 5월 30일,21.9,28.8,14.2,7.1,0.0,14.6
1612,2020년 5월 31일,22.4,28.6,15.0,7.8,0.0,13.6
1613,2020년 6월 1일,22.5,27.5,17.9,4.0,0.1,9.6
1614,2020년 6월 2일,20.9,27.1,14.3,6.6,0.0,12.8
1615,2020년 6월 3일,23.0,29.7,16.3,5.6,0.0,13.4
1616,2020년 6월 4일,26.2,34.2,17.8,1.3,0.0,16.400000000000002
1617,2020년 6월 5일,26.6,33.9,20.1,4.9,0.0,13.799999999999995
1618,2020년 6월 6일,23.1,29.1,18.9,7.3,0.0,10.200000000000005
1619,2020년 6월 7일,23.9,31.3,16.9,3.6,0.0,14.400000000000002
1620,2020년 6월 8일,26.5,34.0,18.7,0.4,0.0,15.3
1621,2020년 6월 9일,28.1,35.1,20.9,1.5,0.0,14.200000000000005
1622,2020년 6월 10일,26.9,34.3,21.6,6.1,2.8,12.699999999999996
1623,2020년 6월 11일,24.8,31.0,20.4,5.0,29.3,10.6
1624,2020년 6월 12일,24.5,28.8,20.2,8.6,19.3,8.600000000000001
1625,2020년 6월 13일,23.9,29.5,19.5,9.5,8.6,10.0
1626,2020년 6월 14일,24.7,29.7,21.8,8.4,78.7,7.899999999999999
1627,2020년 6월 15일,24.7,30.2,19.0,5.8,0.0,11.2
1628,2020년 6월 16일,24.2,30.2,17.0,5.1,0.0,13.2
1629,2020년 6월 17일,23.1,27.6,18.3,9.1,0.0,9.3
1630,2020년 6월 18일,19.5,22.4,18.2,9.5,2.9,4.199999999999999
1631,2020년 6월 19일,23.3,29.3,17.3,5.9,0.2,12.0
1632,2020년 6월 20일,24.3,29.3,20.8,4.5,0.0,8.5
1633,2020년 6월 21일,24.0,30.2,18.6,1.4,0.0,11.599999999999998
1634,2020년 6월 22일,24.8,32.9,16.6,0.9,0.0,16.299999999999997
1635,2020년 6월 23일,26.6,32.2,19.7,5.9,0.0,12.500000000000004
1636,2020년 6월 24일,22.2,26.1,20.3,9.9,6.2,5.800000000000001
1637,2020년 6월 25일,22.2,24.7,20.2,9.0,0.4,4.5
1638,2020년 6월 26일,24.0,29.0,20.2,6.2,0.0,8.8
1639,2020년 6월 27일,24.0,29.8,19.4,7.3,0.0,10.400000000000002
1640,2020년 6월 28일,25.1,31.0,19.8,1.5,0.0,11.2
1641,2020년 6월 29일,22.0,26.2,19.4,8.4,38.0,6.800000000000001
1642,2020년 6월 30일,22.2,26.3,19.2,9.3,11.6,7.100000000000001
1643,2020년 7월 1일,21.3,26.0,18.2,7.3,0.1,7.800000000000001
1644,2020년 7월 2일,23.4,29.2,17.4,6.8,0.0,11.8
1645,2020년 7월 3일,20.8,23.7,18.0,10.0,6.6,5.699999999999999
1646,2020년 7월 4일,21.5,25.6,18.0,8.6,0.0,7.600000000000001
1647,2020년 7월 5일,22.7,27.4,19.0,8.1,0.0,8.399999999999999
1648,2020년 7월 6일,23.0,27.9,19.0,8.7,8.3,8.899999999999999
1649,2020년 7월 7일,25.5,30.4,21.3,4.3,0.0,9.099999999999998
1650,2020년 7월 8일,26.0,30.9,21.5,4.6,0.0,9.4
1651,2020년 7월 9일,25.5,30.7,20.7,5.4,0.0,10.0
1652,2020년 7월 10일,23.6,27.5,20.9,8.6,54.0,6.600000000000001
1653,2020년 7월 11일,26.2,31.5,22.4,0.0,0.0,9.1
1654,2020년 7월 12일,20.9,23.4,18.4,0.0,40.6,5.0
1655,2020년 7월 13일,18.8,20.3,17.6,8.0,85.6,2.7
1656,2020년 7월 14일,19.7,22.0,18.5,7.0,9.9,3.5
1657,2020년 7월 15일,19.7,22.5,17.9,6.6,2.4,4.600000000000001
1658,2020년 7월 16일,22.6,28.7,17.9,4.3,0.0,10.8
1659,2020년 7월 17일,24.0,30.4,17.7,2.3,0.0,12.7
1660,2020년 7월 18일,22.3,27.3,17.4,5.1,0.0,9.900000000000002
1661,2020년 7월 19일,24.7,28.2,21.6,9.4,0.2,6.599999999999998
1662,2020년 7월 20일,27.2,32.1,23.4,9.1,11.5,8.700000000000003
1663,2020년 7월 21일,26.4,31.5,22.1,7.4,0.0,9.4
1664,2020년 7월 22일,22.8,26.6,21.7,10.0,45.1,4.900000000000002
1665,2020년 7월 23일,21.6,22.8,20.8,9.4,56.0,2.0
1666,2020년 7월 24일,21.1,23.3,19.9,6.7,30.3,3.400000000000002
1667,2020년 7월 25일,22.2,25.7,20.2,7.9,9.5,5.5
1668,2020년 7월 26일,23.5,28.5,21.3,8.0,3.9,7.199999999999999
1669,2020년 7월 27일,22.9,25.4,21.2,10.0,8.3,4.199999999999999
1670,2020년 7월 28일,22.7,24.5,21.4,10.0,19.8,3.1000000000000014
1671,2020년 7월 29일,23.4,25.2,22.1,9.1,21.5,3.099999999999998
1672,2020년 7월 30일,22.9,25.5,21.3,9.0,20.4,4.199999999999999
1673,2020년 7월 31일,25.6,31.3,21.2,9.3,0.0,10.1
1674,2020년 8월 1일,26.8,31.2,23.7,9.0,1.6,7.5
1675,2020년 8월 2일,27.5,31.1,23.6,9.3,0.0,7.5
1676,2020년 8월 3일,26.7,31.1,23.9,9.0,6.0,7.200000000000003
1677,2020년 8월 4일,27.8,32.6,23.2,6.6,0.0,9.400000000000002
1678,2020년 8월 5일,27.8,31.2,24.7,8.6,0.7,6.5
1679,2020년 8월 6일,27.0,29.8,25.1,9.9,33.2,4.699999999999999
1680,2020년 8월 7일,23.3,25.1,21.7,10.0,102.8,3.400000000000002
1681,2020년 8월 8일,23.0,24.6,21.6,8.9,91.7,3.0
1682,2020년 8월 9일,27.7,32.2,23.4,7.9,5.8,8.800000000000004
1683,2020년 8월 10일,25.2,27.6,23.4,8.9,107.6,4.200000000000003
1684,2020년 8월 11일,25.8,30.0,23.1,8.0,37.2,6.899999999999999
1685,2020년 8월 12일,27.3,31.8,23.6,7.6,0.6,8.2
1686,2020년 8월 13일,28.6,33.9,24.2,4.8,0.0,9.7
1687,2020년 8월 14일,28.8,33.7,24.3,6.0,0.0,9.400000000000002
1688,2020년 8월 15일,29.6,34.6,24.7,5.0,0.0,9.900000000000002
1689,2020년 8월 16일,28.5,34.3,23.7,3.5,0.0,10.599999999999998
1690,2020년 8월 17일,28.0,33.3,23.7,5.4,0.0,9.599999999999998
1691,2020년 8월 18일,28.3,33.9,23.7,1.6,0.0,10.2
1692,2020년 8월 19일,28.6,34.7,23.4,1.1,0.0,11.300000000000004
1693,2020년 8월 20일,28.5,34.9,23.3,0.9,0.0,11.599999999999998
1694,2020년 8월 21일,27.6,34.4,23.1,2.8,0.0,11.299999999999995
1695,2020년 8월 22일,26.5,31.3,24.2,8.6,0.0,7.100000000000001
1696,2020년 8월 23일,26.5,32.5,23.0,4.5,1.4,9.5
1697,2020년 8월 24일,27.5,32.7,22.4,3.9,0.0,10.300000000000004
1698,2020년 8월 25일,28.2,34.1,23.0,4.5,0.0,11.1
1699,2020년 8월 26일,29.1,33.9,24.9,7.9,0.0,9.0
1700,2020년 8월 27일,28.0,32.1,25.5,9.0,7.1,6.600000000000001
1701,2020년 8월 28일,28.2,31.7,24.9,8.6,0.2,6.800000000000001
1702,2020년 8월 29일,27.8,31.9,24.6,7.1,3.8,7.299999999999997
1703,2020년 8월 30일,27.5,33.5,24.2,7.6,1.2,9.3
1704,2020년 8월 31일,25.2,27.4,23.5,6.4,0.1,3.899999999999999
1705,2020년 9월 1일,24.7,28.7,20.7,7.0,0.0,8.0
1706,2020년 9월 2일,24.3,25.5,23.1,10.0,43.5,2.3999999999999986
1707,2020년 9월 3일,24.9,29.3,19.5,4.9,50.0,9.8
1708,2020년 9월 4일,22.3,29.7,16.5,3.4,0.0,13.2
1709,2020년 9월 5일,20.8,23.4,18.8,9.4,0.3,4.599999999999998
1710,2020년 9월 6일,19.6,21.6,17.7,10.0,11.2,3.900000000000002
1711,2020년 9월 7일,21.6,24.8,17.9,8.5,36.3,6.900000000000002
1712,2020년 9월 8일,23.7,29.2,18.1,2.9,0.0,11.099999999999998
1713,2020년 9월 9일,22.1,27.0,19.1,7.4,0.5,7.899999999999999
1714,2020년 9월 10일,21.9,26.8,18.8,6.9,0.0,8.0
1715,2020년 9월 11일,21.4,25.2,18.2,10.0,5.2,7.0
1716,2020년 9월 12일,19.6,23.2,17.6,6.0,2.7,5.599999999999998
1717,2020년 9월 13일,21.3,26.5,18.3,6.0,0.0,8.2
1718,2020년 9월 14일,21.1,27.5,16.6,4.3,0.0,10.9
1719,2020년 9월 15일,22.7,28.1,17.7,5.6,0.0,10.400000000000002
1720,2020년 9월 16일,21.6,23.5,19.7,8.3,1.3,3.8000000000000007
1721,2020년 9월 17일,21.0,24.9,18.8,9.8,0.3,6.099999999999998
1722,2020년 9월 18일,19.6,25.6,14.7,6.5,1.2,10.900000000000002
1723,2020년 9월 19일,19.4,27.2,12.7,2.9,0.0,14.5
1724,2020년 9월 20일,18.8,25.8,12.9,0.0,0.0,12.9
1725,2020년 9월 21일,16.6,23.4,10.7,3.1,0.0,12.7
1726,2020년 9월 22일,16.9,23.2,12.9,6.8,0.0,10.3
1727,2020년 9월 23일,17.7,23.3,12.5,9.0,0.0,10.8
1728,2020년 9월 24일,19.0,23.5,15.0,6.8,0.0,8.5
1729,2020년 9월 25일,19.4,25.9,14.7,6.0,0.0,11.2
1730,2020년 9월 26일,17.9,25.0,13.1,5.6,0.0,11.9
1731,2020년 9월 27일,18.2,24.8,13.5,2.1,0.0,11.3
1732,2020년 9월 28일,16.6,24.3,10.7,2.8,0.0,13.6
0,2020년 9월 29일,17.0,26.0,10.7,5.4,0.0,15.3
1,2020년 9월 30일,17.7,25.1,12.4,3.6,0.0,12.700000000000001
2,2020년 10월 1일,18.9,24.5,12.5,5.0,0.0,12.0
3,2020년 10월 2일,20.0,26.3,15.1,6.5,0.0,11.200000000000001
4,2020년 10월 3일,20.2,25.3,16.8,9.3,0.6,8.5
5,2020년 10월 4일,19.2,23.4,14.9,9.8,0.0,8.499999999999998
6,2020년 10월 5일,15.1,20.5,8.5,3.0,0.0,12.0
7,2020년 10월 6일,14.8,21.5,8.4,2.9,0.0,13.1
8,2020년 10월 7일,16.8,23.2,10.3,6.3,0.0,12.899999999999999
9,2020년 10월 8일,16.8,23.3,11.6,3.1,0.0,11.700000000000001
10,2020년 10월 9일,16.8,23.3,10.3,5.0,0.0,13.0
11,2020년 10월 10일,17.6,23.9,14.2,6.0,0.0,9.7
12,2020년 10월 11일,15.5,21.8,9.9,6.8,0.0,11.9
13,2020년 10월 12일,16.5,23.4,12.6,5.9,0.0,10.799999999999999
14,2020년 10월 13일,14.8,20.4,10.2,4.9,0.0,10.2
15,2020년 10월 14일,12.7,19.2,7.0,7.4,0.0,12.2
16,2020년 10월 15일,12.7,20.6,5.5,5.3,0.0,15.100000000000001
17,2020년 10월 16일,11.7,16.5,6.0,8.9,0.0,10.5
18,2020년 10월 17일,12.8,20.6,7.3,1.5,0.0,13.3
19,2020년 10월 18일,12.5,21.0,5.0,1.9,0.0,16.0
20,2020년 10월 19일,12.5,21.7,6.1,2.0,0.0,15.6
21,2020년 10월 20일,12.5,21.9,5.8,2.0,0.0,16.099999999999998
22,2020년 10월 21일,12.1,16.0,7.9,9.4,5.4,8.1
23,2020년 10월 22일,14.0,19.1,11.2,7.6,0.0,7.900000000000002
24,2020년 10월 23일,11.3,16.6,7.7,0.0,0.0,8.900000000000002
25,2020년 10월 24일,10.6,16.8,4.6,0.0,0.0,12.200000000000001
26,2020년 10월 25일,13.2,20.2,5.9,3.1,0.0,14.299999999999999
27,2020년 10월 26일,12.1,20.9,5.4,1.0,0.0,15.499999999999998
28,2020년 10월 27일,12.4,21.5,5.6,3.8,0.0,15.9
29,2020년 10월 28일,15.2,21.4,9.8,6.4,0.0,11.599999999999998
30,2020년 10월 29일,10.8,18.6,4.5,4.3,0.0,14.100000000000001
31,2020년 10월 30일,10.9,18.9,3.2,1.0,0.0,15.7
32,2020년 10월 31일,10.8,18.4,4.6,5.4,0.0,13.799999999999999
33,2020년 11월 1일,11.6,12.8,10.0,9.9,2.3,2.8000000000000007
34,2020년 11월 2일,11.8,18.0,4.7,5.6,0.0,13.3
35,2020년 11월 3일,7.0,11.5,3.4,2.1,0.0,8.1
36,2020년 11월 4일,5.8,12.6,1.0,0.0,0.0,11.6
37,2020년 11월 5일,7.7,15.8,-1.3,4.1,0.0,17.1
