date,재배지역_평균기온,재배지역_평균운량,재배지역_일강수량,재배지역_일교차
2018-04-29,17.76,0.0,0.0,20.78
2018-04-30,20.13,0.0,0.0,16.57
2018-05-01,20.19,0.0,0.0,10.55
2018-05-02,15.75,0.0,12.9,7.61
2018-05-03,13.59,0.0,0.14,9.19
2018-05-04,15.27,0.0,0.0,15.6
2018-05-05,18.26,0.0,0.0,21.14
2018-05-06,16.18,0.0,10.65,4.32
2018-05-07,16.01,0.0,14.57,5.99
2018-05-08,14.59,0.0,0.0,6.99
2018-05-09,14.0,0.0,0.0,9.35
2018-05-10,16.66,0.0,0.0,14.22
2018-05-11,18.35,0.0,0.0,16.79
2018-05-12,16.93,0.0,8.66,5.43
2018-05-13,19.28,0.0,3.59,9.16
2018-05-14,20.74,0.0,0.0,16.52
2018-05-15,23.22,0.0,0.0,16.44
2018-05-16,24.31,0.0,0.07,5.66
2018-05-17,25.85,0.0,0.02,8.87
2018-05-18,19.26,0.0,2.16,11.39
2018-05-19,15.31,0.0,0.01,10.46
2018-05-20,14.68,0.0,0.0,15.26
2018-05-21,15.62,0.0,0.0,9.07
2018-05-22,18.27,0.0,2.49,14.71
2018-05-23,19.63,0.0,18.06,11.44
2018-05-24,19.65,0.0,0.0,18.92
2018-05-25,20.92,0.0,0.0,15.46
2018-05-26,21.34,0.0,0.0,17.68
2018-05-27,21.59,0.0,0.0,12.4
2018-05-28,22.14,0.0,0.0,11.94
2018-05-29,22.96,0.0,29.01,13.01
2018-05-30,22.53,0.0,1.67,9.13
2018-05-31,21.25,0.0,0.0,10.96
2018-06-01,23.36,0.0,0.0,17.48
2018-06-02,24.67,0.0,0.0,16.43
2018-06-03,23.45,0.0,0.0,15.75
2018-06-04,23.97,0.0,0.2,13.66
2018-06-05,21.7,0.0,0.1,7.96
2018-06-06,23.67,0.0,0.0,14.73
2018-06-07,25.49,0.0,0.0,14.2
2018-06-08,24.46,0.0,0.0,9.69
2018-06-09,21.06,0.0,0.0,7.65
2018-06-10,19.52,0.0,0.06,4.94
2018-06-11,17.69,0.0,8.66,4.58
2018-06-12,19.71,0.0,0.69,8.78
2018-06-13,21.2,0.0,0.0,8.41
2018-06-14,20.59,0.0,0.0,7.63
2018-06-15,19.73,0.0,0.0,8.35
2018-06-16,19.76,0.0,0.0,9.99
2018-06-17,21.35,0.0,0.0,15.49
2018-06-18,25.06,0.0,0.0,13.34
2018-06-19,21.67,0.0,1.15,6.16
2018-06-20,23.86,0.0,0.0,11.32
2018-06-21,24.29,0.0,0.0,13.11
2018-06-22,24.82,0.0,0.0,16.03
2018-06-23,25.75,0.0,0.0,11.46
2018-06-24,27.14,0.0,0.0,14.72
2018-06-25,27.1,0.0,0.0,14.56
2018-06-26,25.18,0.0,1.82,6.47
2018-06-27,25.65,0.0,102.48,10.26
2018-06-28,23.09,0.0,5.5,3.91
2018-06-29,25.05,0.0,15.98,9.59
2018-06-30,23.64,0.0,0.8,5.02
2018-07-01,23.31,0.0,77.57,8.32
2018-07-02,22.76,0.0,83.39,4.01
2018-07-03,24.0,0.0,7.13,4.12
2018-07-04,26.38,0.0,52.27,10.92
2018-07-05,23.62,0.0,7.41,4.29
2018-07-06,21.84,0.0,0.41,3.57
2018-07-07,20.74,0.0,0.0,9.07
2018-07-08,19.91,0.0,0.0,6.92
2018-07-09,19.33,0.0,4.05,1.94
2018-07-10,23.9,0.0,0.14,10.9
2018-07-11,27.07,0.0,0.93,10.18
2018-07-12,28.32,0.0,0.0,10.06
2018-07-13,28.81,0.0,0.0,9.97
2018-07-14,29.1,0.0,0.0,10.45
2018-07-15,29.56,0.0,0.0,11.55
2018-07-16,29.87,0.0,0.0,11.62
2018-07-17,29.59,0.0,0.0,10.6
2018-07-18,29.27,0.0,0.0,11.11
2018-07-19,29.78,0.0,0.0,11.38
2018-07-20,29.9,0.0,0.0,12.68
2018-07-21,30.43,0.0,0.0,12.4
2018-07-22,30.18,0.0,0.0,10.36
2018-07-23,30.54,0.0,0.0,11.75
2018-07-24,30.81,0.0,0.0,12.01
2018-07-25,31.19,0.0,0.0,11.15
2018-07-26,31.66,0.0,0.0,10.69
2018-07-27,32.03,0.0,0.0,10.91
2018-07-28,30.26,0.0,0.0,9.16
2018-07-29,29.86,0.0,0.0,12.51
2018-07-30,29.32,0.0,0.1,7.59
2018-07-31,29.1,2.36,0.0,12.67
2018-08-01,30.36,1.26,0.0,15.04
2018-08-02,30.86,2.43,0.0,14.13
2018-08-03,30.93,2.88,0.0,12.73
2018-08-04,31.24,3.3,0.0,12.77
2018-08-05,31.32,4.35,0.0,9.18
2018-08-06,30.0,7.07,2.44,8.98
2018-08-07,28.91,6.12,1.66,7.8
2018-08-08,29.74,4.1,0.0,12.8
2018-08-09,29.83,6.41,0.05,11.92
2018-08-10,27.11,7.82,8.87,5.96
2018-08-11,26.93,6.45,0.02,6.46
2018-08-12,27.57,7.37,0.3,9.55
2018-08-13,30.34,5.86,0.0,12.31
2018-08-14,30.81,4.47,0.0,12.77
2018-08-15,29.38,5.29,1.19,13.42
2018-08-16,27.16,8.13,20.99,9.6
2018-08-17,24.04,5.06,0.0,9.34
2018-08-18,23.34,5.5,0.0,12.28
2018-08-19,25.15,4.92,0.0,14.21
2018-08-20,26.98,4.05,0.0,12.36
2018-08-21,28.08,4.68,0.0,14.01
2018-08-22,29.26,5.76,0.0,12.01
2018-08-23,27.6,9.73,5.88,4.19
2018-08-24,27.15,6.74,23.67,8.87
2018-08-25,24.76,8.35,0.73,9.67
2018-08-26,20.07,9.82,96.08,4.52
2018-08-27,22.83,9.3,45.2,5.91
2018-08-28,25.62,9.12,13.69,7.72
2018-08-29,27.45,6.23,0.0,9.23
2018-08-30,26.21,7.43,7.41,5.93
2018-08-31,22.31,9.04,39.01,5.0
2018-09-01,23.47,6.82,0.0,9.37
2018-09-02,21.71,5.13,0.58,8.47
2018-09-03,23.8,9.48,9.15,7.42
2018-09-04,24.17,4.15,52.0,9.27
2018-09-05,23.51,2.47,0.0,11.2
2018-09-06,22.0,7.55,0.02,11.18
2018-09-07,22.21,9.18,1.12,7.48
2018-09-08,19.31,5.84,0.0,9.06
2018-09-09,20.54,2.65,0.0,13.52
2018-09-10,20.46,4.16,0.41,10.69
2018-09-11,18.89,6.6,0.0,10.58
2018-09-12,20.68,7.86,0.0,11.02
2018-09-13,20.05,9.2,0.11,5.58
2018-09-14,21.02,9.1,12.01,3.81
2018-09-15,21.59,8.5,5.42,3.69
2018-09-16,23.17,8.21,0.33,7.06
2018-09-17,22.15,5.37,0.0,10.46
2018-09-18,21.11,4.25,0.0,12.91
2018-09-19,20.9,8.78,0.2,9.52
2018-09-20,19.76,8.13,10.07,2.29
2018-09-21,19.14,8.87,33.56,1.46
2018-09-22,20.18,3.99,0.01,11.25
2018-09-23,18.73,6.79,0.0,12.64
2018-09-24,16.18,6.9,0.0,9.66
2018-09-25,16.0,3.73,0.0,14.94
2018-09-26,16.81,5.54,0.0,10.19
2018-09-27,16.46,1.98,0.0,14.04
2018-09-28,16.05,7.51,0.14,11.36
2018-09-29,18.37,8.57,0.17,7.46
2018-09-30,19.49,3.62,0.1,12.17
2018-10-01,16.24,6.75,0.59,7.09
2018-10-02,15.6,0.61,0.0,12.08
2018-10-03,14.87,0.98,0.0,15.37
2018-10-04,17.64,7.2,0.18,14.62
2018-10-05,17.78,10.0,54.9,2.85
2018-10-06,19.38,7.78,86.03,4.11
2018-10-07,18.41,1.13,0.0,11.47
2018-10-08,15.08,5.12,0.0,10.47
2018-10-09,14.47,9.79,0.0,9.72
2018-10-10,14.42,7.61,0.04,9.52
2018-10-11,11.1,1.98,0.0,10.59
2018-10-12,10.09,0.41,0.0,13.87
2018-10-13,11.82,5.0,0.0,14.88
2018-10-14,12.82,5.55,0.0,14.09
2018-10-15,14.26,3.18,0.0,12.62
2018-10-16,12.74,7.54,0.0,8.95
2018-10-17,12.2,3.15,0.0,12.17
2018-10-18,11.71,4.09,0.58,12.92
2018-10-19,12.37,0.85,0.1,12.27
2018-10-20,10.88,2.83,0.0,15.79
2018-10-21,10.49,1.88,0.0,17.5
2018-10-22,12.08,7.42,0.0,14.42
2018-10-23,13.67,3.42,0.0,11.85
2018-10-24,12.22,0.7,0.0,13.34
2018-10-25,11.29,2.79,0.0,16.01
2018-10-26,11.32,8.33,6.49,5.7
2018-10-27,11.58,2.96,0.04,7.82
2018-10-28,10.89,6.04,2.17,13.91
2018-10-29,9.42,3.81,0.96,9.67
2018-10-30,7.72,0.4,0.0,10.55
2018-10-31,7.92,1.22,0.0,12.94
2018-11-01,7.3,0.2,0.0,16.13
2018-11-02,7.73,0.0,0.0,17.2
2018-11-03,8.32,0.8,0.0,18.57
2018-11-04,9.18,1.74,0.0,18.79
2018-11-05,9.48,3.97,0.0,17.03
2018-11-06,11.04,4.3,0.0,15.79
2018-11-07,12.81,9.5,0.84,5.95
2018-11-08,14.57,8.88,14.41,5.91
2018-11-09,12.54,5.49,0.08,9.89
2018-11-10,9.81,3.07,0.0,15.42
2018-11-11,9.45,7.97,0.14,10.51
2018-11-12,9.79,4.49,0.02,10.75
2018-11-13,9.05,6.12,0.0,11.43
2018-11-14,8.45,2.18,0.0,13.29
2018-11-15,7.77,3.92,0.0,13.77
2018-11-16,7.79,7.45,0.0,9.97
2018-11-17,8.1,2.7,0.0,12.04
2018-11-18,6.86,9.31,0.0,9.22
2018-11-19,7.58,3.17,0.0,12.69
2018-11-20,5.99,0.7,0.0,13.3
2018-11-21,5.63,8.92,0.0,12.3
2018-11-22,4.79,0.53,0.0,9.35
2018-11-23,2.08,0.2,0.0,11.43
2018-11-24,0.74,9.23,2.06,6.05
2018-11-25,3.73,5.92,0.0,8.98
2018-11-26,3.64,3.45,0.0,13.42
2018-11-27,6.0,5.89,0.0,17.08
2018-11-28,5.46,4.76,0.0,12.47
2018-11-29,4.32,1.68,0.0,12.95
2018-11-30,5.96,1.91,0.0,14.15
2018-12-01,5.17,7.46,0.0,10.84
2018-12-02,6.0,6.11,0.0,14.15
2018-12-03,10.78,8.79,3.58,5.79
2018-12-04,11.23,8.08,13.27,7.97
2018-12-05,5.23,6.7,0.0,8.49
2018-12-06,4.54,9.28,1.46,3.64
2018-12-07,-2.26,6.6,0.0,9.43
2018-12-08,-4.45,3.89,0.0,7.04
2018-12-09,-3.5,2.97,0.0,9.54
2018-12-10,-2.78,2.24,0.0,14.0
2018-12-11,-0.22,9.88,4.03,6.22
2018-12-12,-0.83,0.31,0.0,8.42
2018-12-13,-0.71,3.3,0.0,12.16
2018-12-14,-1.53,0.28,0.0,8.91
2018-12-15,-2.62,3.17,0.0,14.27
2018-12-16,-0.75,6.6,0.49,7.72
2018-12-17,2.71,3.36,0.0,9.8
2018-12-18,2.48,2.7,0.0,11.83
2018-12-19,4.31,5.18,0.01,15.29
2018-12-20,3.03,6.0,0.0,11.3
2018-12-21,3.29,3.79,0.0,15.0
2018-12-22,5.5,3.24,0.0,14.67
2018-12-23,6.8,3.8,0.75,9.72
2018-12-24,0.22,0.71,0.0,8.91
2018-12-25,-0.25,7.28,0.0,10.68
2018-12-26,3.12,7.9,0.0,8.22
2018-12-27,-3.89,2.7,0.0,8.3
2018-12-28,-6.18,1.18,0.0,6.59
2018-12-29,-4.31,0.21,0.0,7.64
2018-12-30,-4.15,2.72,0.0,8.81
2018-12-31,-3.24,1.22,0.0,15.45
2019-01-01,-1.12,5.38,0.0,6.67
2019-01-02,-1.89,0.07,0.0,10.35
2019-01-03,-1.5,0.1,0.0,12.0
2019-01-04,-0.44,1.58,0.0,15.08
2019-01-05,0.43,2.91,0.0,11.38
2019-01-06,-1.33,3.6,0.0,13.53
2019-01-07,0.26,2.95,0.0,11.96
2019-01-08,0.75,2.82,0.0,7.88
2019-01-09,-2.68,5.81,0.0,10.49
2019-01-10,0.78,4.92,0.0,9.76
2019-01-11,2.11,6.23,0.0,11.76
2019-01-12,2.61,7.18,3.8,7.42
2019-01-13,0.03,3.65,0.0,9.45
2019-01-14,-0.73,7.87,0.0,10.03
2019-01-15,1.65,6.84,0.11,10.44
2019-01-16,-2.34,2.78,0.0,8.72
2019-01-17,1.4,5.17,0.0,7.71
2019-01-18,1.12,2.75,0.0,12.9
2019-01-19,3.25,8.46,0.0,11.34
2019-01-20,2.98,2.6,0.08,8.41
2019-01-21,1.83,0.41,0.0,11.85
2019-01-22,3.92,0.03,0.0,12.34
2019-01-23,3.75,0.04,0.0,12.18
2019-01-24,1.31,0.05,0.0,13.88
2019-01-25,0.37,2.71,0.0,10.48
2019-01-26,-0.8,0.06,0.0,9.97
2019-01-27,0.11,2.42,0.0,16.26
2019-01-28,3.38,3.52,0.03,9.88
2019-01-29,0.04,2.01,0.0,15.78
2019-01-30,4.18,7.34,0.0,15.25
2019-01-31,1.07,6.6,3.2,9.09
2019-02-01,-0.36,0.84,0.0,10.46
2019-02-02,2.19,3.19,0.0,14.16
2019-02-03,4.65,9.41,6.54,6.52
2019-02-04,3.39,2.75,0.0,8.69
2019-02-05,2.08,4.68,0.0,16.36
2019-02-06,5.17,4.52,0.0,16.46
2019-02-07,3.02,6.79,0.0,11.35
2019-02-08,-0.81,6.61,0.0,9.37
2019-02-09,-0.38,4.76,0.0,5.67
2019-02-10,-0.06,8.56,0.0,9.81
2019-02-11,0.23,1.7,0.0,8.14
2019-02-12,0.7,5.27,0.0,12.64
2019-02-13,1.72,3.6,0.0,8.72
2019-02-14,2.13,7.83,0.07,9.86
2019-02-15,3.29,9.04,0.0,9.76
2019-02-16,0.45,7.08,0.22,6.29
2019-02-17,0.98,2.58,0.0,11.81
2019-02-18,4.04,9.49,0.0,12.27
2019-02-19,3.31,8.9,16.41,4.22
2019-02-20,3.45,6.49,0.0,7.09
2019-02-21,2.88,2.02,0.0,12.94
2019-02-22,4.16,6.92,0.0,13.93
2019-02-23,5.06,5.45,0.0,15.76
2019-02-24,6.26,1.37,0.0,17.69
2019-02-25,7.96,3.71,0.0,12.16
2019-02-26,6.2,3.58,0.0,15.55
2019-02-27,7.92,9.62,0.29,8.83
2019-02-28,8.24,6.05,0.2,11.95
2019-03-01,7.43,0.6,0.0,14.2
2019-03-02,7.17,5.53,0.0,16.97
2019-03-03,9.05,7.95,0.0,13.65
2019-03-04,10.35,4.66,0.0,12.16
2019-03-05,9.08,6.19,0.0,14.56
2019-03-06,10.77,7.94,0.0,8.46
2019-03-07,8.17,3.96,0.0,8.6
2019-03-08,7.15,0.94,0.0,17.42
2019-03-09,8.48,5.43,0.0,18.58
2019-03-10,7.82,9.34,8.6,6.46
2019-03-11,7.31,7.64,0.04,12.13
2019-03-12,7.11,3.53,0.97,13.69
2019-03-13,4.91,1.85,0.0,10.04
2019-03-14,5.44,3.45,0.0,15.9
2019-03-15,6.57,7.18,1.08,11.45
2019-03-16,6.94,2.74,0.0,11.03
2019-03-17,7.75,1.99,0.0,11.8
2019-03-18,7.95,7.55,0.0,17.53
2019-03-19,12.06,2.09,0.0,19.2
2019-03-20,12.3,8.66,5.3,13.45
2019-03-21,11.51,9.62,0.5,10.56
2019-03-22,6.55,6.3,0.0,9.42
2019-03-23,5.34,4.24,1.63,11.87
2019-03-24,5.77,1.05,0.0,15.05
2019-03-25,8.18,4.96,0.0,16.47
2019-03-26,10.91,1.14,0.0,17.34
2019-03-27,13.73,4.54,0.0,21.2
2019-03-28,13.19,6.95,0.0,11.47
2019-03-29,12.56,6.83,0.0,14.22
2019-03-30,8.23,6.49,3.9,9.0
2019-03-31,6.57,5.27,0.04,7.52
2019-04-01,6.42,2.54,0.0,10.51
2019-04-02,7.21,0.36,0.0,16.41
2019-04-03,8.3,0.0,0.0,16.71
2019-04-04,11.16,1.74,0.0,18.34
2019-04-05,12.96,3.9,0.0,17.81
2019-04-06,14.04,2.05,0.0,17.91
2019-04-07,14.58,7.12,0.0,11.01
2019-04-08,13.26,2.89,0.0,15.55
2019-04-09,8.94,7.41,30.26,13.1
2019-04-10,7.54,8.37,12.29,6.54
2019-04-11,10.4,7.77,0.0,10.59
2019-04-12,11.98,2.87,0.0,14.55
2019-04-13,11.99,6.35,0.0,15.89
2019-04-14,11.42,6.16,0.12,8.43
2019-04-15,12.99,0.1,0.0,19.45
2019-04-16,14.87,5.7,0.0,21.04
2019-04-17,17.06,4.61,0.0,14.94
2019-04-18,17.56,5.87,0.0,17.42
2019-04-19,12.66,9.15,0.0,6.13
2019-04-20,16.49,4.75,0.0,16.23
2019-04-21,19.07,8.16,0.0,10.0
2019-04-22,18.74,3.55,0.0,15.02
2019-04-23,16.59,9.16,9.29,10.49
2019-04-24,17.76,6.91,8.62,6.67
2019-04-25,14.76,8.44,1.46,6.51
2019-04-26,10.22,7.51,10.0,4.21
2019-04-27,12.09,5.37,0.0,12.96
2019-04-28,12.38,7.52,0.0,9.34
2019-04-29,10.11,8.48,30.02,5.38
2019-04-30,14.56,5.83,0.1,9.27
2019-05-01,17.05,4.2,0.0,12.54
2019-05-02,17.92,0.07,0.0,14.88
2019-05-03,17.74,0.75,0.0,20.85
2019-05-04,19.09,4.28,0.0,20.44
2019-05-05,20.88,5.21,0.0,17.28
2019-05-06,15.02,1.98,0.0,12.36
2019-05-07,14.55,0.0,0.0,17.27
2019-05-08,16.47,6.55,0.0,18.18
2019-05-09,18.39,4.94,0.0,12.9
2019-05-10,18.96,2.15,0.0,19.93
2019-05-11,20.63,1.17,0.0,18.96
2019-05-12,19.0,3.46,0.08,15.72
2019-05-13,19.0,6.9,0.0,16.31
2019-05-14,21.91,4.25,0.1,13.22
2019-05-15,22.18,5.58,0.0,13.99
2019-05-16,22.83,5.74,0.0,14.87
2019-05-17,22.52,7.66,0.01,13.82
2019-05-18,17.97,7.35,25.07,5.95
2019-05-19,19.47,8.63,4.97,7.64
2019-05-20,18.01,8.88,0.93,8.97
2019-05-21,17.31,0.0,0.0,17.55
2019-05-22,19.51,0.07,0.0,20.19
2019-05-23,21.26,0.86,0.0,18.91
2019-05-24,23.51,1.19,0.0,21.52
2019-05-25,23.99,7.59,0.0,15.32
2019-05-26,23.99,6.12,0.0,15.85
2019-05-27,20.19,9.96,14.72,7.05
2019-05-28,18.51,3.94,0.0,9.37
2019-05-29,20.97,0.19,0.0,19.09
2019-05-30,21.65,6.36,0.02,16.89
2019-05-31,19.88,5.06,0.53,11.24
2019-06-01,19.69,6.44,0.0,13.21
2019-06-02,21.84,3.11,0.0,16.02
2019-06-03,23.51,0.07,0.0,17.82
2019-06-04,25.24,0.59,0.0,16.53
2019-06-05,25.88,2.38,0.0,15.99
2019-06-06,23.48,8.98,11.82,13.51
2019-06-07,18.32,5.64,20.87,3.19
2019-06-08,20.98,6.61,0.0,10.83
2019-06-09,19.97,6.08,1.3,9.32
2019-06-10,18.75,8.13,1.15,8.96
2019-06-11,19.93,4.54,0.0,10.19
2019-06-12,21.01,1.56,0.0,12.48
2019-06-13,22.78,3.28,0.0,14.75
2019-06-14,20.57,9.44,0.1,7.36
2019-06-15,21.86,5.71,2.64,11.83
2019-06-16,21.57,4.82,0.0,12.5
2019-06-17,23.46,6.4,0.0,11.0
2019-06-18,21.94,6.97,0.74,11.39
2019-06-19,23.29,5.73,0.0,9.76
2019-06-20,25.5,5.27,0.0,12.56
2019-06-21,24.94,4.3,1.83,11.49
2019-06-22,23.01,6.09,0.2,9.73
2019-06-23,21.82,3.15,0.0,12.74
2019-06-24,23.59,4.58,0.07,13.43
2019-06-25,25.19,2.85,0.0,15.14
2019-06-26,20.37,9.56,42.27,5.74
2019-06-27,23.91,8.53,17.38,8.83
2019-06-28,24.44,8.12,0.88,6.42
2019-06-29,21.54,8.9,37.15,3.2
2019-06-30,25.02,7.11,0.0,9.52
2019-07-01,23.33,6.72,0.0,7.59
2019-07-02,24.13,4.0,0.0,12.81
2019-07-03,23.18,5.96,0.0,10.47
2019-07-04,24.88,3.41,0.0,13.94
2019-07-05,25.72,4.26,0.0,13.57
2019-07-06,24.34,1.02,0.0,14.62
2019-07-07,23.17,7.41,0.08,9.02
2019-07-08,22.24,8.0,0.0,9.32
2019-07-09,21.71,7.0,0.0,8.73
2019-07-10,21.01,9.15,23.24,3.7
2019-07-11,23.32,7.5,2.89,7.55
2019-07-12,24.41,7.63,0.0,7.43
2019-07-13,23.95,7.34,0.0,9.18
2019-07-14,25.0,7.11,0.0,9.25
2019-07-15,22.69,8.43,9.83,6.64
2019-07-16,24.7,6.71,0.63,9.02
2019-07-17,24.87,8.34,0.0,8.61
2019-07-18,23.89,9.26,7.6,5.92
2019-07-19,24.61,9.58,1.19,5.14
2019-07-20,24.51,9.85,53.04,3.27
2019-07-21,25.07,8.18,31.5,5.04
2019-07-22,27.32,6.05,0.01,10.34
2019-07-23,28.94,6.37,0.04,10.26
2019-07-24,27.29,7.88,0.0,5.32
2019-07-25,26.45,8.95,22.32,4.69
2019-07-26,28.0,7.68,0.87,6.37
2019-07-27,27.41,8.93,0.24,6.33
2019-07-28,27.66,8.44,4.12,6.02
2019-07-29,28.1,5.19,0.0,10.17
2019-07-30,29.1,3.75,0.0,11.1
2019-07-31,29.7,3.47,0.0,9.75
2019-08-01,29.5,3.31,0.0,9.59
2019-08-02,29.98,2.7,0.0,10.67
2019-08-03,28.86,5.61,0.0,10.23
2019-08-04,29.39,3.89,0.01,11.93
2019-08-05,29.73,4.74,0.02,11.3
2019-08-06,26.15,8.49,9.89,8.26
2019-08-07,27.62,5.64,9.87,10.23
2019-08-08,26.59,6.96,5.08,9.45
2019-08-09,28.26,7.26,0.08,10.8
2019-08-10,28.54,4.79,0.0,9.11
2019-08-11,29.1,7.79,0.0,8.85
2019-08-12,29.51,6.59,0.04,5.55
2019-08-13,29.49,4.03,0.0,10.5
2019-08-14,28.7,7.8,0.14,9.14
2019-08-15,25.91,8.15,10.06,4.21
2019-08-16,27.11,5.72,0.68,7.91
2019-08-17,27.23,3.54,0.08,11.99
2019-08-18,26.38,3.89,0.0,10.13
2019-08-19,25.68,6.95,0.0,10.56
2019-08-20,26.34,6.35,0.0,8.9
2019-08-21,25.37,8.29,38.67,7.82
2019-08-22,25.37,8.47,55.43,7.34
2019-08-23,24.93,7.1,0.0,8.27
2019-08-24,22.63,7.49,0.0,8.4
2019-08-25,23.19,3.63,0.0,11.7
2019-08-26,24.53,3.65,0.0,12.41
2019-08-27,21.89,9.0,17.16,3.65
2019-08-28,23.02,8.73,1.91,6.51
2019-08-29,22.31,9.36,0.08,6.02
2019-08-30,23.25,2.76,0.04,11.12
2019-08-31,22.54,4.82,0.0,11.55
2019-09-01,22.35,8.51,0.3,9.41
2019-09-02,20.45,8.57,12.56,2.98
2019-09-03,21.55,10.0,9.94,3.94
2019-09-04,23.53,9.95,5.51,4.68
2019-09-05,25.35,8.55,4.4,8.76
2019-09-06,26.13,9.4,0.02,6.4
2019-09-07,26.21,7.98,5.21,6.4
2019-09-08,24.83,8.64,0.08,9.16
2019-09-09,24.59,9.36,23.37,5.63
2019-09-10,26.63,6.29,0.0,8.9
2019-09-11,24.72,7.49,0.0,8.1
2019-09-12,20.38,8.06,5.18,4.84
2019-09-13,20.5,3.96,0.0,10.82
2019-09-14,22.02,6.06,0.0,12.7
2019-09-15,24.04,6.74,0.0,9.61
2019-09-16,21.78,4.23,0.0,10.88
2019-09-17,20.61,2.84,0.0,13.68
2019-09-18,21.59,2.56,0.0,13.48
2019-09-19,19.49,5.49,0.0,11.31
2019-09-20,18.92,9.43,0.0,7.51
2019-09-21,17.54,9.92,56.17,4.49
2019-09-22,17.38,9.98,85.03,2.68
2019-09-23,18.37,5.89,0.11,7.16
2019-09-24,17.87,3.04,0.0,12.85
2019-09-25,18.19,7.73,0.0,12.59
2019-09-26,19.85,6.91,0.0,9.97
2019-09-27,21.84,6.44,0.1,11.46
2019-09-28,22.82,6.85,0.1,6.82
2019-09-29,23.06,2.89,0.0,10.64
2019-09-30,22.4,4.06,0.0,13.16
2019-10-01,22.33,9.03,0.08,4.55
2019-10-02,20.97,10.0,142.57,1.46
2019-10-03,22.04,6.12,46.15,7.76
2019-10-04,21.34,5.27,0.0,11.13
2019-10-05,20.5,8.83,1.08,6.95
2019-10-06,17.25,8.64,0.0,7.04
2019-10-07,15.03,8.93,5.34,3.69
2019-10-08,16.3,4.45,0.0,11.47
2019-10-09,13.25,1.81,0.0,14.64
2019-10-10,14.77,7.89,0.0,15.03
2019-10-11,17.73,3.65,0.0,12.61
2019-10-12,18.38,1.66,0.0,12.03
2019-10-13,14.9,2.65,0.0,13.2
2019-10-14,14.83,4.3,0.0,13.69
2019-10-15,13.74,6.06,0.2,9.34
2019-10-16,12.06,6.3,0.0,12.91
2019-10-17,13.01,7.23,0.0,10.87
2019-10-18,13.98,9.41,3.87,7.5
2019-10-19,15.94,3.27,0.68,11.1
2019-10-20,14.18,3.3,0.0,13.91
2019-10-21,14.11,4.24,0.0,14.59
2019-10-22,14.99,3.59,0.0,14.08
2019-10-23,14.93,9.28,0.0,8.6
2019-10-24,17.17,6.75,0.07,8.53
2019-10-25,17.68,6.33,0.01,11.13
2019-10-26,14.13,6.58,0.02,7.19
2019-10-27,10.65,0.84,0.0,12.14
2019-10-28,10.29,4.0,0.0,15.6
2019-10-29,12.79,2.92,0.04,12.81
2019-10-30,11.53,1.24,0.0,12.55
2019-10-31,12.86,1.17,0.0,15.63
2019-11-01,14.03,2.68,0.0,14.28
2019-11-02,12.72,6.17,0.0,13.32
2019-11-03,14.33,5.33,1.32,12.3
2019-11-04,12.69,3.89,0.0,11.47
2019-11-05,10.69,3.0,0.0,15.18
2019-11-06,11.59,3.99,0.0,13.55
2019-11-07,12.22,3.94,0.0,11.18
2019-11-08,8.21,0.07,0.0,14.02
2019-11-09,8.11,0.41,0.0,18.11
2019-11-10,8.84,8.32,11.07,14.34
2019-11-11,12.08,5.68,0.28,9.38
2019-11-12,9.53,2.04,0.0,12.06
2019-11-13,7.94,6.95,0.79,9.81
2019-11-14,3.83,0.79,0.0,10.54
2019-11-15,6.05,1.62,0.0,19.14
2019-11-16,10.69,4.41,0.0,13.22
2019-11-17,9.03,9.27,1.85,9.86
2019-11-18,9.61,8.77,7.97,12.32
2019-11-19,4.31,3.54,0.0,7.75
2019-11-20,3.25,0.31,0.0,11.67
2019-11-21,4.26,5.05,0.0,16.1
2019-11-22,7.63,2.5,0.0,16.69
2019-11-23,9.28,7.53,0.0,15.45
2019-11-24,12.86,5.78,0.39,13.54
2019-11-25,7.36,9.31,0.0,6.91
2019-11-26,8.5,5.43,0.04,8.63
2019-11-27,6.73,8.25,0.0,6.36
2019-11-28,5.13,5.24,0.0,9.56
2019-11-29,3.73,1.5,0.0,12.06
2019-11-30,4.5,5.54,0.0,14.53
2019-12-01,6.67,9.87,13.51,3.94
2019-12-02,4.2,3.94,0.1,7.5
2019-12-03,3.26,3.61,0.0,11.16
2019-12-04,4.59,2.44,0.0,10.61
2019-12-05,1.37,0.15,0.0,9.15
2019-12-06,-2.32,0.0,0.0,10.19
2019-12-07,0.8,1.65,0.0,14.76
2019-12-08,1.32,0.04,0.0,12.19
2019-12-09,1.03,0.18,0.0,15.95
2019-12-10,3.81,4.39,0.0,14.84
2019-12-11,5.7,5.59,0.0,13.74
2019-12-12,2.3,0.03,0.0,8.65
2019-12-13,0.35,4.35,0.0,14.19
2019-12-14,3.19,4.64,0.32,11.86
2019-12-15,3.58,5.17,0.0,14.14
2019-12-16,5.24,4.41,0.0,14.32
2019-12-17,7.22,7.05,0.57,10.76
2019-12-18,5.66,6.07,0.0,7.0
2019-12-19,2.99,5.08,0.0,7.67
2019-12-20,1.46,5.49,0.0,7.97
2019-12-21,0.33,5.65,0.0,9.36
2019-12-22,0.85,5.95,0.0,10.76
2019-12-23,3.24,3.66,0.02,13.2
2019-12-24,1.67,2.67,0.0,11.82
