,날짜,평균기온,최고기온,최저기온,평균운량,일강수량,일교차
838,2018년 4월 18일,13.7,24.7,3.7,0.0,0.0,21.0
839,2018년 4월 19일,15.3,28.0,3.4,0.0,0.0,24.6
840,2018년 4월 20일,17.8,29.7,5.9,0.0,0.0,23.799999999999997
841,2018년 4월 21일,18.2,29.7,8.7,0.0,0.0,21.0
842,2018년 4월 22일,12.9,16.8,9.2,0.0,5.2,7.600000000000001
843,2018년 4월 23일,10.2,12.1,9.7,0.0,43.6,2.4000000000000004
844,2018년 4월 24일,11.0,13.3,9.2,0.0,6.8,4.100000000000001
845,2018년 4월 25일,12.5,22.1,4.2,0.0,0.0,17.900000000000002
846,2018년 4월 26일,14.5,24.2,3.7,0.0,0.0,20.5
847,2018년 4월 27일,15.1,23.3,6.6,0.0,0.0,16.700000000000003
848,2018년 4월 28일,15.5,26.5,6.1,0.0,0.0,20.4
849,2018년 4월 29일,15.9,27.4,3.3,0.0,0.0,24.099999999999998
850,2018년 4월 30일,18.8,26.6,10.9,0.0,0.0,15.700000000000001
851,2018년 5월 1일,18.3,23.5,12.6,0.0,0.0,10.9
852,2018년 5월 2일,16.5,21.9,10.8,0.0,4.2,11.099999999999998
853,2018년 5월 3일,11.7,16.5,8.4,0.0,0.2,8.1
854,2018년 5월 4일,14.4,20.5,7.8,0.0,0.0,12.7
855,2018년 5월 5일,17.8,26.1,4.7,0.0,0.0,21.400000000000002
856,2018년 5월 6일,15.8,17.0,14.3,0.0,8.0,2.6999999999999993
857,2018년 5월 7일,16.0,20.3,12.1,0.0,32.0,8.200000000000001
858,2018년 5월 8일,13.7,18.2,10.6,0.0,0.0,7.6
859,2018년 5월 9일,13.1,19.6,5.7,0.0,0.0,13.900000000000002
860,2018년 5월 10일,16.6,24.7,11.4,0.0,0.0,13.299999999999999
861,2018년 5월 11일,17.0,25.6,6.9,0.0,0.0,18.700000000000003
862,2018년 5월 12일,15.6,18.8,13.7,0.0,8.4,5.100000000000001
863,2018년 5월 13일,18.5,26.0,13.1,0.0,6.2,12.9
864,2018년 5월 14일,18.9,29.0,9.4,0.0,0.0,19.6
865,2018년 5월 15일,21.6,30.3,12.6,0.0,0.1,17.700000000000003
866,2018년 5월 16일,22.4,25.5,19.0,0.0,0.6,6.5
867,2018년 5월 17일,23.5,27.5,20.6,0.0,0.0,6.899999999999999
868,2018년 5월 18일,21.9,25.8,15.5,0.0,2.5,10.3
869,2018년 5월 19일,14.1,19.0,8.0,0.0,0.0,11.0
870,2018년 5월 20일,13.5,20.9,4.4,0.0,0.0,16.5
871,2018년 5월 21일,14.9,20.6,11.9,0.0,0.0,8.700000000000001
872,2018년 5월 22일,17.2,24.0,10.7,0.0,8.3,13.3
873,2018년 5월 23일,18.3,24.9,10.7,0.0,11.6,14.2
874,2018년 5월 24일,17.9,28.1,6.9,0.0,0.0,21.200000000000003
875,2018년 5월 25일,18.2,27.0,7.8,0.0,0.0,19.2
876,2018년 5월 26일,19.9,29.3,10.4,0.0,0.0,18.9
877,2018년 5월 27일,20.0,27.2,13.3,0.0,0.0,13.899999999999999
878,2018년 5월 28일,20.0,25.9,14.1,0.0,0.0,11.799999999999999
879,2018년 5월 29일,21.8,28.9,14.1,0.0,0.0,14.799999999999999
880,2018년 5월 30일,21.3,27.5,16.9,0.0,7.4,10.600000000000001
881,2018년 5월 31일,19.5,26.8,13.8,0.0,0.0,13.0
882,2018년 6월 1일,21.7,30.9,11.8,0.0,0.0,19.099999999999998
883,2018년 6월 2일,22.5,32.4,12.5,0.0,0.0,19.9
884,2018년 6월 3일,21.9,31.0,13.2,0.0,0.0,17.8
885,2018년 6월 4일,22.2,29.3,14.3,0.0,0.0,15.0
886,2018년 6월 5일,20.0,24.8,16.5,0.0,0.4,8.3
887,2018년 6월 6일,21.8,30.8,14.7,0.0,0.0,16.1
888,2018년 6월 7일,23.8,32.0,15.0,0.0,0.0,17.0
889,2018년 6월 8일,23.8,30.9,16.5,0.0,0.0,14.399999999999999
890,2018년 6월 9일,20.9,25.7,17.4,0.0,0.0,8.3
891,2018년 6월 10일,18.9,23.1,15.9,0.0,0.0,7.200000000000001
892,2018년 6월 11일,17.1,21.1,15.2,0.0,7.1,5.900000000000002
893,2018년 6월 12일,18.7,23.8,15.6,0.0,10.1,8.200000000000001
894,2018년 6월 13일,20.5,25.2,17.0,0.0,0.0,8.2
895,2018년 6월 14일,20.5,25.9,17.1,0.0,0.0,8.799999999999997
896,2018년 6월 15일,18.1,24.0,13.3,0.0,0.0,10.7
897,2018년 6월 16일,18.8,25.2,14.2,0.0,0.0,11.0
898,2018년 6월 17일,20.2,28.0,11.8,0.0,0.0,16.2
899,2018년 6월 18일,22.8,30.0,16.2,0.0,0.0,13.8
900,2018년 6월 19일,20.5,24.6,17.8,0.0,1.4,6.800000000000001
901,2018년 6월 20일,21.9,29.4,15.6,0.0,0.0,13.799999999999999
902,2018년 6월 21일,22.5,30.3,14.3,0.0,0.0,16.0
903,2018년 6월 22일,22.0,29.7,13.4,0.0,0.0,16.299999999999997
904,2018년 6월 23일,23.0,31.0,17.5,0.0,0.0,13.5
905,2018년 6월 24일,24.9,34.0,14.9,0.0,0.0,19.1
906,2018년 6월 25일,24.7,33.5,16.4,0.0,0.0,17.1
907,2018년 6월 26일,23.4,27.8,18.4,0.0,0.0,9.400000000000002
908,2018년 6월 27일,25.2,30.4,22.7,0.0,67.5,7.699999999999999
909,2018년 6월 28일,22.2,24.3,20.3,0.0,34.1,4.0
910,2018년 6월 29일,24.7,30.0,20.0,0.0,0.0,10.0
911,2018년 6월 30일,21.8,24.1,19.6,0.0,9.0,4.5
912,2018년 7월 1일,22.5,27.6,19.1,0.0,29.8,8.5
913,2018년 7월 2일,23.6,27.1,21.6,0.0,20.3,5.5
914,2018년 7월 3일,23.7,26.2,22.0,0.0,6.6,4.199999999999999
915,2018년 7월 4일,26.3,31.9,21.3,0.0,0.0,10.599999999999998
916,2018년 7월 5일,23.3,27.0,20.9,0.0,24.8,6.100000000000001
917,2018년 7월 6일,20.2,21.2,18.2,0.0,12.0,3.0
918,2018년 7월 7일,20.1,24.7,15.5,0.0,0.0,9.2
919,2018년 7월 8일,19.5,23.1,16.8,0.0,0.0,6.300000000000001
920,2018년 7월 9일,19.3,21.0,17.5,0.0,1.1,3.5
921,2018년 7월 10일,24.4,29.5,19.8,0.0,0.0,9.7
922,2018년 7월 11일,26.7,32.1,22.0,0.0,0.0,10.100000000000001
923,2018년 7월 12일,27.4,33.2,22.7,0.0,0.0,10.500000000000004
924,2018년 7월 13일,27.8,34.6,22.0,0.0,0.0,12.600000000000001
925,2018년 7월 14일,27.8,35.1,22.2,0.0,0.0,12.900000000000002
926,2018년 7월 15일,27.9,35.3,20.7,0.0,0.0,14.599999999999998
927,2018년 7월 16일,28.1,34.9,22.6,0.0,0.0,12.299999999999997
928,2018년 7월 17일,27.9,35.0,22.9,0.0,0.0,12.100000000000001
929,2018년 7월 18일,27.9,34.9,22.0,0.0,0.0,12.899999999999999
930,2018년 7월 19일,28.2,35.1,22.3,0.0,0.0,12.8
931,2018년 7월 20일,28.6,36.4,22.4,0.0,0.0,14.0
932,2018년 7월 21일,28.1,35.1,22.2,0.0,0.0,12.900000000000002
933,2018년 7월 22일,27.7,34.0,22.7,0.0,0.0,11.3
934,2018년 7월 23일,28.2,35.4,22.0,0.0,0.0,13.399999999999999
935,2018년 7월 24일,28.8,35.6,23.4,0.0,0.0,12.200000000000003
936,2018년 7월 25일,29.4,36.0,24.0,0.0,0.0,12.0
937,2018년 7월 26일,30.2,36.8,24.3,0.0,0.0,12.499999999999996
938,2018년 7월 27일,29.7,37.1,24.6,0.0,0.4,12.5
939,2018년 7월 28일,28.6,35.2,24.4,0.0,0.0,10.800000000000004
940,2018년 7월 29일,29.2,35.4,22.6,0.0,0.0,12.799999999999997
941,2018년 7월 30일,28.0,33.2,23.2,0.0,0.0,10.000000000000004
942,2018년 7월 31일,27.5,34.4,20.8,0.0,0.0,13.599999999999998
943,2018년 8월 1일,28.3,36.0,20.1,1.6,0.0,15.899999999999999
944,2018년 8월 2일,28.4,35.9,22.1,3.5,0.0,13.799999999999997
945,2018년 8월 3일,27.7,34.5,22.3,3.4,0.0,12.2
946,2018년 8월 4일,28.9,36.7,21.9,3.4,0.0,14.800000000000004
947,2018년 8월 5일,28.7,35.5,22.5,4.0,0.0,13.0
948,2018년 8월 6일,28.9,36.0,23.0,6.6,0.0,13.0
949,2018년 8월 7일,27.4,33.6,24.5,6.9,0.1,9.100000000000001
950,2018년 8월 8일,27.7,35.8,23.8,5.4,0.3,11.999999999999996
951,2018년 8월 9일,28.7,36.0,23.5,6.3,0.0,12.5
952,2018년 8월 10일,27.3,31.3,25.1,7.8,3.7,6.199999999999999
953,2018년 8월 11일,25.8,30.7,22.7,7.1,0.0,8.0
954,2018년 8월 12일,25.8,31.9,21.0,6.5,0.5,10.899999999999999
955,2018년 8월 13일,27.9,35.4,22.8,5.3,0.0,12.599999999999998
956,2018년 8월 14일,28.5,36.6,21.3,5.0,0.0,15.3
957,2018년 8월 15일,28.2,36.8,21.3,5.8,0.0,15.499999999999996
958,2018년 8월 16일,25.6,31.5,22.2,8.8,4.3,9.3
959,2018년 8월 17일,23.0,29.2,17.9,6.1,0.0,11.3
960,2018년 8월 18일,21.7,29.6,14.3,4.1,0.0,15.3
961,2018년 8월 19일,23.9,31.8,16.9,4.9,0.0,14.900000000000002
962,2018년 8월 20일,24.7,31.8,18.4,5.7,0.0,13.400000000000002
963,2018년 8월 21일,26.8,35.3,18.7,2.4,0.0,16.599999999999998
964,2018년 8월 22일,27.4,33.5,21.1,7.8,0.0,12.399999999999999
965,2018년 8월 23일,25.0,26.7,23.0,9.8,68.0,3.6999999999999993
966,2018년 8월 24일,25.8,30.6,22.0,6.1,37.3,8.600000000000001
967,2018년 8월 25일,23.4,28.2,19.8,8.9,0.2,8.399999999999999
968,2018년 8월 26일,20.5,22.9,18.5,9.8,92.4,4.399999999999999
969,2018년 8월 27일,21.9,23.1,19.6,9.9,63.5,3.5
970,2018년 8월 28일,26.2,32.4,22.2,7.7,0.8,10.2
971,2018년 8월 29일,26.0,31.9,22.0,6.4,0.0,9.899999999999999
972,2018년 8월 30일,25.0,28.3,23.0,6.6,2.5,5.300000000000001
973,2018년 8월 31일,23.75,25.7,21.8,8.9,0.0,3.8999999999999986
974,2018년 9월 1일,22.4,27.5,18.7,7.6,0.4,8.8
975,2018년 9월 2일,19.6,21.8,17.1,5.9,2.0,4.699999999999999
976,2018년 9월 3일,22.3,25.1,19.8,9.4,9.5,5.300000000000001
977,2018년 9월 4일,23.5,29.2,17.9,3.9,70.8,11.3
978,2018년 9월 5일,21.6,28.8,14.4,3.9,0.0,14.4
979,2018년 9월 6일,20.4,25.7,15.8,8.0,0.1,9.899999999999999
980,2018년 9월 7일,20.0,25.1,15.6,9.9,3.8,9.500000000000002
981,2018년 9월 8일,17.1,24.4,12.3,6.8,0.0,12.099999999999998
982,2018년 9월 9일,18.2,26.6,11.1,2.6,0.0,15.500000000000002
983,2018년 9월 10일,18.7,24.9,13.5,6.8,0.0,11.399999999999999
984,2018년 9월 11일,17.3,22.8,11.0,7.5,0.0,11.8
985,2018년 9월 12일,19.2,25.9,11.8,7.6,0.0,14.099999999999998
986,2018년 9월 13일,19.7,22.3,17.0,9.8,2.1,5.300000000000001
987,2018년 9월 14일,20.4,22.2,18.5,9.0,9.6,3.6999999999999993
988,2018년 9월 15일,21.1,22.8,19.7,8.9,1.9,3.1000000000000014
989,2018년 9월 16일,22.2,27.3,19.4,8.3,0.0,7.900000000000002
990,2018년 9월 17일,20.9,28.2,16.2,6.3,0.0,12.0
991,2018년 9월 18일,19.3,29.0,14.2,3.8,0.0,14.8
992,2018년 9월 19일,19.3,24.4,13.6,9.5,0.0,10.799999999999999
993,2018년 9월 20일,19.1,21.1,18.0,8.1,6.7,3.1000000000000014
994,2018년 9월 21일,18.4,20.0,17.4,8.0,33.3,2.6000000000000014
995,2018년 9월 22일,19.1,26.3,13.4,4.1,0.0,12.9
996,2018년 9월 23일,17.1,25.7,11.2,6.9,0.0,14.5
997,2018년 9월 24일,14.4,21.0,9.7,7.1,0.0,11.3
998,2018년 9월 25일,14.3,22.9,5.8,3.3,0.0,17.099999999999998
999,2018년 9월 26일,15.9,21.9,10.4,6.4,0.0,11.499999999999998
1000,2018년 9월 27일,15.3,22.8,7.7,2.6,0.0,15.100000000000001
1001,2018년 9월 28일,15.2,21.0,7.7,7.1,0.0,13.3
1002,2018년 9월 29일,17.6,22.2,13.4,9.3,0.0,8.799999999999999
1003,2018년 9월 30일,19.4,26.0,13.2,3.1,0.0,12.8
1004,2018년 10월 1일,15.5,18.8,12.0,7.1,0.5,6.800000000000001
1005,2018년 10월 2일,13.8,22.7,7.3,1.6,0.0,15.399999999999999
1006,2018년 10월 3일,13.0,24.0,5.0,0.3,0.0,19.0
1007,2018년 10월 4일,16.0,23.7,6.6,7.1,0.5,17.1
1008,2018년 10월 5일,16.6,18.4,14.7,10.0,76.7,3.6999999999999993
1009,2018년 10월 6일,18.7,22.1,15.5,9.0,77.2,6.600000000000001
1010,2018년 10월 7일,16.4,25.0,10.4,1.6,0.0,14.6
1011,2018년 10월 8일,13.7,21.5,8.6,4.8,0.0,12.9
1012,2018년 10월 9일,12.8,17.8,9.0,9.5,0.0,8.8
1013,2018년 10월 10일,12.5,17.8,6.1,8.4,0.0,11.700000000000001
1014,2018년 10월 11일,8.7,15.3,2.8,2.1,0.0,12.5
1015,2018년 10월 12일,8.6,18.3,0.9,0.1,0.0,17.400000000000002
1016,2018년 10월 13일,9.7,19.5,1.1,3.4,0.0,18.4
1017,2018년 10월 14일,12.0,20.6,6.3,6.5,0.0,14.3
1018,2018년 10월 15일,12.0,21.1,5.3,3.4,0.0,15.8
1019,2018년 10월 16일,10.4,17.2,5.7,8.9,0.0,11.5
1020,2018년 10월 17일,10.2,21.0,3.3,2.3,0.0,17.7
1021,2018년 10월 18일,10.2,19.0,0.9,2.8,0.0,18.1
1022,2018년 10월 19일,10.8,20.0,3.6,0.8,0.0,16.4
1023,2018년 10월 20일,9.3,20.6,1.3,2.6,0.0,19.3
1024,2018년 10월 21일,9.4,20.8,0.6,1.0,0.0,20.2
1025,2018년 10월 22일,11.1,19.9,2.8,7.8,0.0,17.099999999999998
1026,2018년 10월 23일,13.0,20.6,7.6,4.6,0.0,13.000000000000002
1027,2018년 10월 24일,10.7,21.1,2.5,0.0,0.0,18.6
1028,2018년 10월 25일,9.1,20.8,1.5,3.0,0.0,19.3
1029,2018년 10월 26일,9.9,13.0,5.1,8.1,3.1,7.9
1030,2018년 10월 27일,10.1,14.3,5.6,6.4,0.0,8.700000000000001
1031,2018년 10월 28일,10.6,17.6,3.6,4.9,1.7,14.000000000000002
1032,2018년 10월 29일,9.5,15.5,3.1,3.8,0.6,12.4
1033,2018년 10월 30일,6.6,13.9,1.1,1.0,0.0,12.8
1034,2018년 10월 31일,6.1,15.4,-0.5,3.6,0.0,15.9
1035,2018년 11월 1일,5.5,17.2,-2.1,0.0,0.0,19.3
1036,2018년 11월 2일,6.2,18.2,-2.8,0.1,0.0,21.0
1037,2018년 11월 3일,7.5,20.2,-1.8,1.1,0.0,22.0
1038,2018년 11월 4일,8.4,21.3,-0.9,2.3,0.0,22.2
1039,2018년 11월 5일,9.0,20.6,-0.6,1.8,0.0,21.200000000000003
1040,2018년 11월 6일,9.7,19.8,1.7,4.4,0.0,18.1
1041,2018년 11월 7일,11.1,15.6,6.8,9.6,1.2,8.8
1042,2018년 11월 8일,13.0,16.9,10.9,9.9,18.2,5.999999999999998
1043,2018년 11월 9일,11.0,15.0,4.6,5.9,0.0,10.4
1044,2018년 11월 10일,7.7,18.7,0.8,1.6,0.0,17.9
1045,2018년 11월 11일,7.7,14.6,2.3,7.3,2.5,12.3
1046,2018년 11월 12일,9.4,16.6,2.9,3.1,0.6,13.700000000000001
1047,2018년 11월 13일,7.5,16.0,-0.2,5.6,0.0,16.2
1048,2018년 11월 14일,7.2,16.7,0.6,2.1,0.0,16.099999999999998
1049,2018년 11월 15일,6.7,17.3,-0.7,3.9,0.0,18.0
1050,2018년 11월 16일,6.0,11.2,2.3,7.3,0.8,8.899999999999999
1051,2018년 11월 17일,5.7,16.0,0.8,2.9,0.0,15.2
1052,2018년 11월 18일,4.7,10.5,-0.8,9.4,0.0,11.3
1053,2018년 11월 19일,5.9,14.0,0.2,5.1,0.0,13.8
1054,2018년 11월 20일,4.4,13.8,-2.2,1.0,0.0,16.0
1055,2018년 11월 21일,4.1,10.9,-3.2,9.0,0.0,14.100000000000001
1056,2018년 11월 22일,3.4,8.4,-2.1,1.1,0.0,10.5
1057,2018년 11월 23일,0.8,9.2,-5.0,2.3,0.0,14.2
1058,2018년 11월 24일,0.2,3.7,-4.5,8.3,1.5,8.2
1059,2018년 11월 25일,4.0,13.5,-0.1,4.9,0.0,13.6
1060,2018년 11월 26일,3.5,14.7,-1.5,0.5,0.0,16.2
1061,2018년 11월 27일,5.4,17.9,-4.5,3.1,0.0,22.4
1062,2018년 11월 28일,4.3,13.2,-1.4,4.0,0.0,14.6
1063,2018년 11월 29일,3.7,12.5,-4.9,3.5,0.0,17.4
1064,2018년 11월 30일,5.0,15.0,-2.0,2.0,0.0,17.0
1065,2018년 12월 1일,3.6,11.8,-1.6,8.8,0.0,13.4
1066,2018년 12월 2일,7.1,15.8,-1.0,7.8,0.0,16.8
1067,2018년 12월 3일,12.1,17.6,8.8,7.1,5.8,8.8
1068,2018년 12월 4일,11.3,16.8,5.2,8.4,8.5,11.600000000000001
1069,2018년 12월 5일,4.7,11.4,-1.2,7.3,0.0,12.6
1070,2018년 12월 6일,3.8,6.9,1.2,9.6,2.3,5.7
1071,2018년 12월 7일,-2.5,3.8,-7.4,7.6,0.0,11.2
1072,2018년 12월 8일,-4.8,0.3,-8.5,5.8,0.0,8.8
1073,2018년 12월 9일,-4.1,2.5,-9.2,2.3,0.0,11.7
1074,2018년 12월 10일,-3.1,7.3,-10.6,2.4,0.0,17.9
1075,2018년 12월 11일,-0.6,1.8,-6.2,9.6,1.6,8.0
1076,2018년 12월 12일,-1.2,4.4,-6.0,0.3,0.0,10.4
1077,2018년 12월 13일,-1.8,5.0,-9.8,3.9,0.0,14.8
1078,2018년 12월 14일,-2.8,4.7,-8.3,0.3,0.0,13.0
1079,2018년 12월 15일,-3.1,7.5,-11.1,4.3,0.0,18.6
1080,2018년 12월 16일,-0.8,5.6,-4.9,7.3,0.7,10.5
1081,2018년 12월 17일,3.8,6.9,-2.2,4.6,0.0,9.100000000000001
1082,2018년 12월 18일,1.6,7.4,-3.6,2.5,0.0,11.0
1083,2018년 12월 19일,4.6,12.8,-2.7,5.6,0.0,15.5
1084,2018년 12월 20일,3.1,10.4,-1.3,7.3,0.0,11.700000000000001
1085,2018년 12월 21일,3.7,13.3,-4.0,5.1,0.0,17.3
1086,2018년 12월 22일,5.1,14.0,-1.4,3.4,0.0,15.4
1087,2018년 12월 23일,5.5,10.4,-0.8,4.6,0.5,11.200000000000001
1088,2018년 12월 24일,-0.9,6.8,-6.6,1.9,0.0,13.399999999999999
1089,2018년 12월 25일,-1.3,6.1,-8.7,7.0,0.0,14.799999999999999
1090,2018년 12월 26일,2.8,8.2,-0.5,7.4,0.0,8.7
1091,2018년 12월 27일,-3.8,0.9,-8.7,2.5,0.0,9.6
1092,2018년 12월 28일,-6.7,-0.1,-10.8,0.6,0.0,10.700000000000001
1093,2018년 12월 29일,-4.9,-1.5,-10.0,2.0,0.0,8.5
1094,2018년 12월 30일,-4.2,3.0,-10.9,4.5,0.0,13.9
1095,2018년 12월 31일,-3.5,8.0,-12.4,0.8,0.0,20.4
1096,2019년 1월 1일,-3.2,2.8,-10.2,6.3,0.0,13.0
1097,2019년 1월 2일,-2.8,5.0,-9.1,0.0,0.0,14.1
1098,2019년 1월 3일,-3.1,7.0,-10.9,0.0,0.0,17.9
1099,2019년 1월 4일,-1.5,8.4,-10.8,4.3,0.0,19.200000000000003
1100,2019년 1월 5일,-0.5,8.1,-6.7,1.1,0.0,14.8
1101,2019년 1월 6일,-2.0,8.4,-9.3,3.6,0.0,17.700000000000003
1102,2019년 1월 7일,-2.1,6.2,-9.9,3.5,0.0,16.1
1103,2019년 1월 8일,-1.2,5.8,-6.5,3.5,0.0,12.3
1104,2019년 1월 9일,-2.7,4.6,-8.9,8.9,0.0,13.5
1105,2019년 1월 10일,0.5,6.4,-4.9,4.9,0.0,11.3
1106,2019년 1월 11일,0.9,8.6,-7.0,7.0,0.0,15.6
1107,2019년 1월 12일,1.5,7.3,-2.6,5.4,5.2,9.9
1108,2019년 1월 13일,0.5,10.7,-6.6,0.0,0.0,17.299999999999997
1109,2019년 1월 14일,0.0,10.4,-7.5,3.1,0.0,17.9
1110,2019년 1월 15일,0.9,7.2,-3.7,7.4,0.0,10.9
1111,2019년 1월 16일,-3.4,3.9,-8.5,4.5,0.0,12.4
1112,2019년 1월 17일,-1.8,4.8,-8.9,4.0,0.0,13.7
1113,2019년 1월 18일,-0.4,10.0,-8.4,2.6,0.0,18.4
1114,2019년 1월 19일,2.8,10.8,-4.3,8.5,1.0,15.100000000000001
1115,2019년 1월 20일,1.6,5.4,-3.4,1.6,1.1,8.8
1116,2019년 1월 21일,0.4,7.1,-7.6,0.0,0.0,14.7
1117,2019년 1월 22일,2.5,10.6,-6.4,0.0,0.0,17.0
1118,2019년 1월 23일,3.0,9.9,-4.6,0.0,0.0,14.5
1119,2019년 1월 24일,0.2,11.2,-7.0,0.0,0.0,18.2
1120,2019년 1월 25일,-1.6,6.1,-8.0,4.9,0.0,14.1
1121,2019년 1월 26일,-3.0,4.3,-9.2,0.0,0.0,13.5
1122,2019년 1월 27일,-1.9,9.9,-12.0,0.9,0.0,21.9
1123,2019년 1월 28일,2.2,7.6,-4.6,4.4,0.0,12.2
1124,2019년 1월 29일,-1.0,10.0,-9.9,1.5,0.0,19.9
1125,2019년 1월 30일,3.5,13.8,-5.9,7.3,0.0,19.700000000000003
1126,2019년 1월 31일,-0.7,5.1,-6.1,6.1,5.8,11.2
1127,2019년 2월 1일,-3.6,3.4,-10.8,2.1,0.0,14.200000000000001
1128,2019년 2월 2일,-0.2,8.9,-10.2,3.5,0.0,19.1
1129,2019년 2월 3일,5.2,11.4,1.2,8.6,11.4,10.200000000000001
1130,2019년 2월 4일,2.9,7.7,-1.6,2.6,0.0,9.3
1131,2019년 2월 5일,1.7,11.4,-6.6,4.8,0.0,18.0
1132,2019년 2월 6일,4.6,15.3,-4.8,5.8,0.0,20.1
1133,2019년 2월 7일,2.6,8.6,-3.6,8.1,0.0,12.2
1134,2019년 2월 8일,-0.3,6.6,-5.0,7.3,0.0,11.6
1135,2019년 2월 9일,-1.0,2.6,-3.3,5.6,0.0,5.9
1136,2019년 2월 10일,0.1,6.9,-6.1,9.3,0.0,13.0
1137,2019년 2월 11일,-1.0,4.6,-4.8,1.6,0.0,9.399999999999999
1138,2019년 2월 12일,-0.6,7.0,-8.8,5.8,0.0,15.8
1139,2019년 2월 13일,0.8,5.9,-3.2,3.6,0.0,9.100000000000001
1140,2019년 2월 14일,1.4,7.9,-3.4,6.4,0.0,11.3
1141,2019년 2월 15일,2.7,8.6,-2.7,9.1,0.0,11.3
1142,2019년 2월 16일,0.2,4.6,-5.0,7.3,0.0,9.6
1143,2019년 2월 17일,-0.8,7.7,-8.9,4.1,0.0,16.6
1144,2019년 2월 18일,1.8,8.9,-6.7,9.9,0.0,15.600000000000001
1145,2019년 2월 19일,3.4,9.0,-0.1,8.4,16.8,9.1
1146,2019년 2월 20일,2.1,8.2,-2.5,6.0,0.0,10.7
1147,2019년 2월 21일,2.3,11.4,-5.1,2.3,0.0,16.5
1148,2019년 2월 22일,3.6,12.4,-3.6,7.3,0.0,16.0
1149,2019년 2월 23일,3.8,13.1,-4.7,4.0,0.0,17.8
1150,2019년 2월 24일,5.1,15.9,-3.8,1.8,0.0,19.7
1151,2019년 2월 25일,5.8,15.5,-2.5,3.3,0.0,18.0
1152,2019년 2월 26일,4.9,14.8,-4.2,3.8,0.0,19.0
1153,2019년 2월 27일,5.8,9.8,1.6,9.9,1.3,8.200000000000001
1154,2019년 2월 28일,6.8,14.8,0.0,5.3,0.0,14.8
1155,2019년 3월 1일,5.3,14.9,-3.2,2.6,0.0,18.1
1156,2019년 3월 2일,6.1,14.5,-3.4,6.8,0.0,17.9
1157,2019년 3월 3일,8.6,14.1,2.9,8.8,0.0,11.2
1158,2019년 3월 4일,8.4,16.3,2.9,4.1,0.0,13.4
1159,2019년 3월 5일,7.5,15.6,-1.8,6.8,0.0,17.4
1160,2019년 3월 6일,8.9,15.1,3.8,6.7,0.0,11.3
1161,2019년 3월 7일,6.4,12.5,1.4,2.4,0.0,11.1
1162,2019년 3월 8일,6.0,16.6,-3.9,0.8,0.0,20.5
1163,2019년 3월 9일,7.3,17.0,-4.2,7.4,0.0,21.2
1164,2019년 3월 10일,5.9,8.5,1.8,7.5,14.5,6.7
1165,2019년 3월 11일,5.5,12.7,0.0,5.6,0.6,12.7
1166,2019년 3월 12일,6.2,12.9,-0.3,3.6,0.0,13.200000000000001
1167,2019년 3월 13일,3.1,8.9,-2.4,1.4,0.0,11.3
1168,2019년 3월 14일,4.2,12.4,-4.7,2.6,0.0,17.1
1169,2019년 3월 15일,3.6,9.4,-0.8,6.8,4.2,10.200000000000001
1170,2019년 3월 16일,5.6,12.6,-2.0,2.4,0.0,14.6
1171,2019년 3월 17일,6.7,13.6,1.0,1.6,0.0,12.6
1172,2019년 3월 18일,6.4,15.5,-3.1,8.1,0.0,18.6
1173,2019년 3월 19일,9.7,20.3,-0.8,1.6,0.0,21.1
1174,2019년 3월 20일,10.0,16.8,3.0,9.1,12.9,13.8
1175,2019년 3월 21일,11.5,16.4,4.9,8.9,1.0,11.499999999999998
1176,2019년 3월 22일,6.0,13.1,2.1,6.0,0.0,11.0
1177,2019년 3월 23일,3.6,10.9,-0.3,4.9,1.8,11.200000000000001
1178,2019년 3월 24일,3.8,12.5,-4.1,0.5,0.0,16.6
1179,2019년 3월 25일,5.8,14.7,-3.7,4.8,0.0,18.4
1180,2019년 3월 26일,9.2,19.0,-0.8,0.0,0.0,19.8
1181,2019년 3월 27일,13.4,21.9,1.2,3.5,0.0,20.7
1182,2019년 3월 28일,13.5,20.5,5.9,6.3,0.0,14.6
1183,2019년 3월 29일,11.3,19.8,2.5,5.8,0.0,17.3
1184,2019년 3월 30일,7.9,14.6,1.5,6.8,1.0,13.1
1185,2019년 3월 31일,4.5,8.9,0.5,5.6,0.0,8.4
1186,2019년 4월 1일,4.5,10.8,-1.8,3.3,0.0,12.600000000000001
1187,2019년 4월 2일,5.8,13.9,-2.9,0.0,0.0,16.8
1188,2019년 4월 3일,5.8,15.3,-3.3,0.0,0.0,18.6
1189,2019년 4월 4일,8.7,19.2,-3.2,1.6,0.0,22.4
1190,2019년 4월 5일,11.5,19.8,1.1,2.6,0.0,18.7
1191,2019년 4월 6일,12.4,23.1,0.4,0.0,0.0,22.700000000000003
1192,2019년 4월 7일,12.5,19.0,7.8,8.0,0.0,11.2
1193,2019년 4월 8일,12.2,21.6,3.2,4.4,0.0,18.400000000000002
1194,2019년 4월 9일,9.5,16.2,4.9,5.8,33.9,11.299999999999999
1195,2019년 4월 10일,6.5,10.5,3.8,7.3,15.7,6.7
1196,2019년 4월 11일,7.7,13.5,1.5,7.4,0.0,12.0
1197,2019년 4월 12일,10.1,17.5,3.0,3.8,0.0,14.5
1198,2019년 4월 13일,10.2,19.3,1.3,5.3,0.0,18.0
1199,2019년 4월 14일,9.8,15.0,5.4,6.0,0.0,9.6
